ID,PC,Opcode,Bitwidth,Execution_Count,Avg_Latency,MemLevel,BranchCount,Execution_Count_Cum,Avg_Latency_Cum
452,0x55555555516e,ARITH,32.0,125.0,52.589759999997916,,0.0,39378.0,55.73
453,0x55555555516e,ARITH,32.0,125.0,58.89024000000209,,0.0,39503.0,55.74
454,0x55555555516e,ARITH,32.0,125.0,52.56975999999791,,0.0,39628.0,55.73
455,0x55555555516e,ARITH,32.0,125.0,58.910240000002084,,0.0,39753.0,55.74
456,0x55555555516e,ARITH,32.0,125.0,49.359519999999556,,0.0,39878.0,55.72
457,0x55555555516e,ARITH,32.0,125.0,55.72,,0.0,40003.0,55.72
458,0x55555555516e,ARITH,32.0,125.0,55.72,,0.0,40128.0,55.72
459,0x55555555516e,ARITH,32.0,125.0,55.72,,0.0,40253.0,55.72
460,0x55555555516e,ARITH,32.0,125.0,52.489759999997915,,0.0,40378.0,55.71
461,0x55555555516e,ARITH,32.0,125.0,58.95024000000208,,0.0,40503.0,55.72
462,0x55555555516e,ARITH,32.0,125.0,55.72,,0.0,40628.0,55.72
463,0x55555555516e,ARITH,32.0,125.0,49.19951999999955,,0.0,40753.0,55.7
464,0x55555555516e,ARITH,32.0,125.0,55.7,,0.0,40878.0,55.7
465,0x55555555516e,ARITH,32.0,125.0,52.419759999997915,,0.0,41003.0,55.69
466,0x55555555516e,ARITH,32.0,125.0,52.39976000000164,,0.0,41128.0,55.68
467,0x55555555516e,ARITH,32.0,125.0,52.37976000000164,,0.0,41253.0,55.67
468,0x55555555516e,ARITH,32.0,125.0,55.67,,0.0,41378.0,55.67
469,0x55555555516e,ARITH,32.0,125.0,52.349759999997914,,0.0,41503.0,55.66
470,0x55555555516e,ARITH,32.0,125.0,55.66,,0.0,41628.0,55.66
471,0x55555555516e,ARITH,32.0,125.0,55.66,,0.0,41753.0,55.66
472,0x55555555516e,ARITH,32.0,125.0,52.309759999997915,,0.0,41878.0,55.65
473,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,42003.0,55.65
474,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,42128.0,55.65
475,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,42253.0,55.65
476,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,42378.0,55.65
477,0x55555555516e,ARITH,32.0,125.0,52.249760000001636,,0.0,42503.0,55.64
478,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,42628.0,55.64
479,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,42753.0,55.64
480,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,42878.0,55.64
481,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,43003.0,55.64
482,0x55555555516e,ARITH,32.0,125.0,52.18976000000164,,0.0,43128.0,55.63
483,0x55555555516e,ARITH,32.0,125.0,55.63,,0.0,43253.0,55.63
484,0x55555555516e,ARITH,32.0,125.0,55.63,,0.0,43378.0,55.63
485,0x55555555516e,ARITH,32.0,125.0,59.11023999999836,,0.0,43503.0,55.64
486,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,43628.0,55.64
487,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,43753.0,55.64
488,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,43878.0,55.64
489,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,44003.0,55.64
490,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,44128.0,55.64
491,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,44253.0,55.64
492,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,44378.0,55.64
493,0x55555555516e,ARITH,32.0,125.0,52.07976000000164,,0.0,44503.0,55.63
494,0x55555555516e,ARITH,32.0,125.0,52.059759999997915,,0.0,44628.0,55.62
495,0x55555555516e,ARITH,32.0,125.0,59.20024000000208,,0.0,44753.0,55.63
496,0x55555555516e,ARITH,32.0,125.0,52.03975999999791,,0.0,44878.0,55.62
497,0x55555555516e,ARITH,32.0,125.0,55.62,,0.0,45003.0,55.62
498,0x55555555516e,ARITH,32.0,125.0,55.62,,0.0,45128.0,55.62
499,0x55555555516e,ARITH,32.0,125.0,62.86048000000045,,0.0,45253.0,55.64
500,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,45378.0,55.64
501,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,45503.0,55.64
502,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,45628.0,55.64
503,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,45753.0,55.64
504,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,45878.0,55.64
505,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,46003.0,55.64
506,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,46128.0,55.64
507,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,46253.0,55.64
508,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,46378.0,55.64
509,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,46503.0,55.64
510,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,46628.0,55.64
511,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,46753.0,55.64
512,0x55555555516e,ARITH,32.0,125.0,59.390239999998364,,0.0,46878.0,55.65
513,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,47003.0,55.65
514,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,47128.0,55.65
515,0x55555555516e,ARITH,32.0,125.0,59.43024000000209,,0.0,47253.0,55.66
516,0x55555555516e,ARITH,32.0,125.0,48.079519999999555,,0.0,47378.0,55.64
517,0x55555555516e,ARITH,32.0,125.0,59.44023999999836,,0.0,47503.0,55.65
518,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,47628.0,55.65
519,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,47753.0,55.65
520,0x55555555516e,ARITH,32.0,125.0,51.81976000000164,,0.0,47878.0,55.64
521,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,48003.0,55.64
522,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,48128.0,55.64
523,0x55555555516e,ARITH,32.0,125.0,59.500239999998364,,0.0,48253.0,55.65
524,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,48378.0,55.65
525,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,48503.0,55.65
526,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,48628.0,55.65
527,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,48753.0,55.65
528,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,48878.0,55.65
529,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,49003.0,55.65
530,0x55555555516e,ARITH,32.0,125.0,59.580240000002085,,0.0,49128.0,55.66
531,0x55555555516e,ARITH,32.0,125.0,51.71975999999791,,0.0,49253.0,55.65
532,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,49378.0,55.65
533,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,49503.0,55.65
534,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,49628.0,55.65
535,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,49753.0,55.65
536,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,49878.0,55.65
537,0x55555555516e,ARITH,32.0,125.0,59.650240000002086,,0.0,50003.0,55.66
538,0x55555555516e,ARITH,32.0,125.0,51.64975999999791,,0.0,50128.0,55.65
539,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,50253.0,55.65
540,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,50378.0,55.65
541,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,50503.0,55.65
542,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,50628.0,55.65
543,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,50753.0,55.65
544,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,50878.0,55.65
545,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,51003.0,55.65
546,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,51128.0,55.65
547,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,51253.0,55.65
548,0x55555555516e,ARITH,32.0,125.0,59.760240000002085,,0.0,51378.0,55.66
549,0x55555555516e,ARITH,32.0,125.0,55.66,,0.0,51503.0,55.66
550,0x55555555516e,ARITH,32.0,125.0,51.529759999997914,,0.0,51628.0,55.65
551,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,51753.0,55.65
552,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,51878.0,55.65
553,0x55555555516e,ARITH,32.0,125.0,59.81024000000209,,0.0,52003.0,55.66
554,0x55555555516e,ARITH,32.0,125.0,55.66,,0.0,52128.0,55.66
555,0x55555555516e,ARITH,32.0,125.0,55.66,,0.0,52253.0,55.66
556,0x55555555516e,ARITH,32.0,125.0,55.66,,0.0,52378.0,55.66
557,0x55555555516e,ARITH,32.0,125.0,59.860240000002086,,0.0,52503.0,55.67
558,0x55555555516e,ARITH,32.0,125.0,55.67,,0.0,52628.0,55.67
559,0x55555555516e,ARITH,32.0,125.0,51.449759999997916,,0.0,52753.0,55.66
560,0x55555555516e,ARITH,32.0,125.0,55.66,,0.0,52878.0,55.66
561,0x55555555516e,ARITH,32.0,125.0,55.66,,0.0,53003.0,55.66
562,0x55555555516e,ARITH,32.0,125.0,59.910240000002084,,0.0,53128.0,55.67
563,0x55555555516e,ARITH,32.0,125.0,55.67,,0.0,53253.0,55.67
564,0x55555555516e,ARITH,32.0,125.0,55.67,,0.0,53378.0,55.67
565,0x55555555516e,ARITH,32.0,125.0,55.67,,0.0,53503.0,55.67
566,0x55555555516e,ARITH,32.0,125.0,59.96023999999836,,0.0,53628.0,55.68
567,0x55555555516e,ARITH,32.0,125.0,55.68,,0.0,53753.0,55.68
568,0x55555555516e,ARITH,32.0,125.0,55.68,,0.0,53878.0,55.68
569,0x55555555516e,ARITH,32.0,125.0,55.68,,0.0,54003.0,55.68
570,0x55555555516e,ARITH,32.0,125.0,51.34976000000164,,0.0,54128.0,55.67
571,0x55555555516e,ARITH,32.0,125.0,55.67,,0.0,54253.0,55.67
572,0x55555555516e,ARITH,32.0,125.0,55.67,,0.0,54378.0,55.67
573,0x55555555516e,ARITH,32.0,125.0,55.67,,0.0,54503.0,55.67
574,0x55555555516e,ARITH,32.0,125.0,55.67,,0.0,54628.0,55.67
575,0x55555555516e,ARITH,32.0,125.0,55.67,,0.0,54753.0,55.67
576,0x55555555516e,ARITH,32.0,125.0,55.67,,0.0,54878.0,55.67
577,0x55555555516e,ARITH,32.0,125.0,55.67,,0.0,55003.0,55.67
578,0x55555555516e,ARITH,32.0,125.0,55.67,,0.0,55128.0,55.67
579,0x55555555516e,ARITH,32.0,125.0,55.67,,0.0,55253.0,55.67
580,0x55555555516e,ARITH,32.0,125.0,51.239759999997915,,0.0,55378.0,55.66
581,0x55555555516e,ARITH,32.0,125.0,55.66,,0.0,55503.0,55.66
582,0x55555555516e,ARITH,32.0,125.0,51.209759999997914,,0.0,55628.0,55.65
583,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,55753.0,55.65
584,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,55878.0,55.65
585,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,56003.0,55.65
586,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,56128.0,55.65
587,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,56253.0,55.65
588,0x55555555516e,ARITH,32.0,125.0,51.13976000000164,,0.0,56378.0,55.64
589,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,56503.0,55.64
590,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,56628.0,55.64
591,0x55555555516e,ARITH,32.0,125.0,69.26072000000254,,0.0,56753.0,55.67
592,0x55555555516e,ARITH,32.0,125.0,73.87095999999717,,0.0,56878.0,55.71
593,0x55555555516e,ARITH,32.0,125.0,55.71,,0.0,57003.0,55.71
594,0x55555555516e,ARITH,32.0,125.0,55.71,,0.0,57128.0,55.71
595,0x55555555516e,ARITH,32.0,125.0,55.71,,0.0,57253.0,55.71
596,0x55555555516e,ARITH,32.0,125.0,60.300240000002084,,0.0,57378.0,55.72
597,0x55555555516e,ARITH,32.0,125.0,55.72,,0.0,57503.0,55.72
598,0x55555555516e,ARITH,32.0,125.0,55.72,,0.0,57628.0,55.72
599,0x55555555516e,ARITH,32.0,125.0,51.099759999997914,,0.0,57753.0,55.71
600,0x55555555516e,ARITH,32.0,125.0,55.71,,0.0,57878.0,55.71
601,0x55555555516e,ARITH,32.0,125.0,55.71,,0.0,58003.0,55.71
602,0x55555555516e,ARITH,32.0,125.0,55.71,,0.0,58128.0,55.71
603,0x55555555516e,ARITH,32.0,125.0,55.71,,0.0,58253.0,55.71
604,0x55555555516e,ARITH,32.0,125.0,55.71,,0.0,58378.0,55.71
605,0x55555555516e,ARITH,32.0,125.0,55.71,,0.0,58503.0,55.71
606,0x55555555516e,ARITH,32.0,125.0,55.71,,0.0,58628.0,55.71
607,0x55555555516e,ARITH,32.0,125.0,55.71,,0.0,58753.0,55.71
608,0x55555555516e,ARITH,32.0,125.0,55.71,,0.0,58878.0,55.71
609,0x55555555516e,ARITH,32.0,125.0,55.71,,0.0,59003.0,55.71
610,0x55555555516e,ARITH,32.0,125.0,55.71,,0.0,59128.0,55.71
611,0x55555555516e,ARITH,32.0,125.0,55.71,,0.0,59253.0,55.71
612,0x55555555516e,ARITH,32.0,125.0,55.71,,0.0,59378.0,55.71
613,0x55555555516e,ARITH,32.0,125.0,55.71,,0.0,59503.0,55.71
614,0x55555555516e,ARITH,32.0,125.0,55.71,,0.0,59628.0,55.71
615,0x55555555516e,ARITH,32.0,125.0,50.929760000001636,,0.0,59753.0,55.7
616,0x55555555516e,ARITH,32.0,125.0,55.7,,0.0,59878.0,55.7
617,0x55555555516e,ARITH,32.0,125.0,60.500239999998364,,0.0,60003.0,55.71
618,0x55555555516e,ARITH,32.0,125.0,50.89976000000164,,0.0,60128.0,55.7
619,0x55555555516e,ARITH,32.0,125.0,55.7,,0.0,60253.0,55.7
620,0x55555555516e,ARITH,32.0,125.0,55.7,,0.0,60378.0,55.7
621,0x55555555516e,ARITH,32.0,125.0,55.7,,0.0,60503.0,55.7
622,0x55555555516e,ARITH,32.0,125.0,50.849759999997914,,0.0,60628.0,55.69
623,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,60753.0,55.69
624,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,60878.0,55.69
625,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,61003.0,55.69
626,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,61128.0,55.69
627,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,61253.0,55.69
628,0x55555555516e,ARITH,32.0,125.0,50.77976000000164,,0.0,61378.0,55.68
629,0x55555555516e,ARITH,32.0,125.0,55.68,,0.0,61503.0,55.68
630,0x55555555516e,ARITH,32.0,125.0,55.68,,0.0,61628.0,55.68
631,0x55555555516e,ARITH,32.0,125.0,50.73976000000164,,0.0,61753.0,55.67
632,0x55555555516e,ARITH,32.0,125.0,55.67,,0.0,61878.0,55.67
633,0x55555555516e,ARITH,32.0,125.0,55.67,,0.0,62003.0,55.67
634,0x55555555516e,ARITH,32.0,125.0,55.67,,0.0,62128.0,55.67
635,0x55555555516e,ARITH,32.0,125.0,55.67,,0.0,62253.0,55.67
636,0x55555555516e,ARITH,32.0,125.0,55.67,,0.0,62378.0,55.67
637,0x55555555516e,ARITH,32.0,125.0,55.67,,0.0,62503.0,55.67
638,0x55555555516e,ARITH,32.0,125.0,50.65975999999792,,0.0,62628.0,55.66
639,0x55555555516e,ARITH,32.0,125.0,55.66,,0.0,62753.0,55.66
640,0x55555555516e,ARITH,32.0,125.0,55.66,,0.0,62878.0,55.66
641,0x55555555516e,ARITH,32.0,125.0,55.66,,0.0,63003.0,55.66
642,0x55555555516e,ARITH,32.0,125.0,50.60975999999791,,0.0,63128.0,55.65
643,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,63253.0,55.65
644,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,63378.0,55.65
645,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,63503.0,55.65
646,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,63628.0,55.65
647,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,63753.0,55.65
648,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,63878.0,55.65
649,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,64003.0,55.65
650,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,64128.0,55.65
651,0x55555555516e,ARITH,32.0,125.0,50.50976000000164,,0.0,64253.0,55.64
652,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,64378.0,55.64
653,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,64503.0,55.64
654,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,64628.0,55.64
655,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,64753.0,55.64
656,0x55555555516e,ARITH,32.0,125.0,50.44976000000164,,0.0,64878.0,55.63
657,0x55555555516e,ARITH,32.0,125.0,60.83023999999836,,0.0,65003.0,55.64
658,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,65128.0,55.64
659,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,65253.0,55.64
660,0x55555555516e,ARITH,32.0,125.0,50.40976000000164,,0.0,65378.0,55.63
661,0x55555555516e,ARITH,32.0,125.0,55.63,,0.0,65503.0,55.63
662,0x55555555516e,ARITH,32.0,125.0,55.63,,0.0,65628.0,55.63
663,0x55555555516e,ARITH,32.0,125.0,55.63,,0.0,65753.0,55.63
664,0x55555555516e,ARITH,32.0,125.0,55.63,,0.0,65878.0,55.63
665,0x55555555516e,ARITH,32.0,125.0,55.63,,0.0,66003.0,55.63
666,0x55555555516e,ARITH,32.0,125.0,55.63,,0.0,66128.0,55.63
667,0x55555555516e,ARITH,32.0,125.0,55.63,,0.0,66253.0,55.63
668,0x55555555516e,ARITH,32.0,125.0,60.94023999999836,,0.0,66378.0,55.64
669,0x55555555516e,ARITH,32.0,125.0,50.31976000000164,,0.0,66503.0,55.63
670,0x55555555516e,ARITH,32.0,125.0,55.63,,0.0,66628.0,55.63
671,0x55555555516e,ARITH,32.0,125.0,55.63,,0.0,66753.0,55.63
672,0x55555555516e,ARITH,32.0,125.0,55.63,,0.0,66878.0,55.63
673,0x55555555516e,ARITH,32.0,125.0,55.63,,0.0,67003.0,55.63
674,0x55555555516e,ARITH,32.0,125.0,55.63,,0.0,67128.0,55.63
675,0x55555555516e,ARITH,32.0,125.0,55.63,,0.0,67253.0,55.63
676,0x55555555516e,ARITH,32.0,125.0,50.239759999997915,,0.0,67378.0,55.62
677,0x55555555516e,ARITH,32.0,125.0,71.82071999999881,,0.0,67503.0,55.65
678,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,67628.0,55.65
679,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,67753.0,55.65
680,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,67878.0,55.65
681,0x55555555516e,ARITH,32.0,125.0,50.20976000000164,,0.0,68003.0,55.64
682,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,68128.0,55.64
683,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,68253.0,55.64
684,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,68378.0,55.64
685,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,68503.0,55.64
686,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,68628.0,55.64
687,0x55555555516e,ARITH,32.0,125.0,61.140239999998364,,0.0,68753.0,55.65
688,0x55555555516e,ARITH,32.0,125.0,50.13976000000164,,0.0,68878.0,55.64
689,0x55555555516e,ARITH,32.0,125.0,61.16023999999836,,0.0,69003.0,55.65
690,0x55555555516e,ARITH,32.0,125.0,50.11976000000164,,0.0,69128.0,55.64
691,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,69253.0,55.64
692,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,69378.0,55.64
693,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,69503.0,55.64
694,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,69628.0,55.64
695,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,69753.0,55.64
696,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,69878.0,55.64
697,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,70003.0,55.64
698,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,70128.0,55.64
699,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,70253.0,55.64
700,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,70378.0,55.64
701,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,70503.0,55.64
702,0x55555555516e,ARITH,32.0,125.0,55.64,,0.0,70628.0,55.64
703,0x55555555516e,ARITH,32.0,125.0,61.30023999999836,,0.0,70753.0,55.65
704,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,70878.0,55.65
705,0x55555555516e,ARITH,32.0,125.0,61.330240000002085,,0.0,71003.0,55.66
706,0x55555555516e,ARITH,32.0,125.0,49.96975999999791,,0.0,71128.0,55.65
707,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,71253.0,55.65
708,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,71378.0,55.65
709,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,71503.0,55.65
710,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,71628.0,55.65
711,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,71753.0,55.65
712,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,71878.0,55.65
713,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,72003.0,55.65
714,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,72128.0,55.65
715,0x55555555516e,ARITH,32.0,125.0,55.65,,0.0,72253.0,55.65
716,0x55555555516e,ARITH,32.0,125.0,73.02072000000253,,0.0,72378.0,55.68
717,0x55555555516e,ARITH,32.0,125.0,55.68,,0.0,72503.0,55.68
718,0x55555555516e,ARITH,32.0,125.0,55.68,,0.0,72628.0,55.68
719,0x55555555516e,ARITH,32.0,125.0,55.68,,0.0,72753.0,55.68
720,0x55555555516e,ARITH,32.0,125.0,55.68,,0.0,72878.0,55.68
721,0x55555555516e,ARITH,32.0,125.0,55.68,,0.0,73003.0,55.68
722,0x55555555516e,ARITH,32.0,125.0,55.68,,0.0,73128.0,55.68
723,0x55555555516e,ARITH,32.0,125.0,55.68,,0.0,73253.0,55.68
724,0x55555555516e,ARITH,32.0,125.0,49.80976000000164,,0.0,73378.0,55.67
725,0x55555555516e,ARITH,32.0,125.0,61.55023999999836,,0.0,73503.0,55.68
726,0x55555555516e,ARITH,32.0,125.0,49.78976000000164,,0.0,73628.0,55.67
727,0x55555555516e,ARITH,32.0,125.0,61.570239999998364,,0.0,73753.0,55.68
728,0x55555555516e,ARITH,32.0,125.0,55.68,,0.0,73878.0,55.68
729,0x55555555516e,ARITH,32.0,125.0,55.68,,0.0,74003.0,55.68
730,0x55555555516e,ARITH,32.0,125.0,55.68,,0.0,74128.0,55.68
731,0x55555555516e,ARITH,32.0,125.0,49.73976000000164,,0.0,74253.0,55.67
732,0x55555555516e,ARITH,32.0,125.0,55.67,,0.0,74378.0,55.67
733,0x55555555516e,ARITH,32.0,125.0,55.67,,0.0,74503.0,55.67
734,0x55555555516e,ARITH,32.0,125.0,61.640239999998364,,0.0,74628.0,55.68
735,0x55555555516e,ARITH,32.0,125.0,55.68,,0.0,74753.0,55.68
736,0x55555555516e,ARITH,32.0,125.0,61.67023999999836,,0.0,74878.0,55.69
737,0x55555555516e,ARITH,32.0,125.0,49.68976000000164,,0.0,75003.0,55.68
738,0x55555555516e,ARITH,32.0,125.0,55.68,,0.0,75128.0,55.68
739,0x55555555516e,ARITH,32.0,125.0,55.68,,0.0,75253.0,55.68
740,0x55555555516e,ARITH,32.0,125.0,55.68,,0.0,75378.0,55.68
741,0x55555555516e,ARITH,32.0,125.0,61.72023999999463,,0.0,75503.0,55.69
742,0x55555555516e,ARITH,32.0,125.0,49.63976000000537,,0.0,75628.0,55.68
743,0x55555555516e,ARITH,32.0,125.0,55.68,,0.0,75753.0,55.68
744,0x55555555516e,ARITH,32.0,125.0,55.68,,0.0,75878.0,55.68
745,0x55555555516e,ARITH,32.0,125.0,55.68,,0.0,76003.0,55.68
746,0x55555555516e,ARITH,32.0,125.0,55.68,,0.0,76128.0,55.68
747,0x55555555516e,ARITH,32.0,125.0,55.68,,0.0,76253.0,55.68
748,0x55555555516e,ARITH,32.0,125.0,55.68,,0.0,76378.0,55.68
749,0x55555555516e,ARITH,32.0,125.0,55.68,,0.0,76503.0,55.68
750,0x55555555516e,ARITH,32.0,125.0,61.810239999994636,,0.0,76628.0,55.69
751,0x55555555516e,ARITH,32.0,125.0,49.549760000005364,,0.0,76753.0,55.68
752,0x55555555516e,ARITH,32.0,125.0,61.83023999999464,,0.0,76878.0,55.69
753,0x55555555516e,ARITH,32.0,125.0,49.52976000000537,,0.0,77003.0,55.68
754,0x55555555516e,ARITH,32.0,125.0,55.68,,0.0,77128.0,55.68
755,0x55555555516e,ARITH,32.0,125.0,61.86023999999463,,0.0,77253.0,55.69
756,0x55555555516e,ARITH,32.0,125.0,49.49976000000537,,0.0,77378.0,55.68
757,0x55555555516e,ARITH,32.0,125.0,55.68,,0.0,77503.0,55.68
758,0x55555555516e,ARITH,32.0,125.0,55.68,,0.0,77628.0,55.68
759,0x55555555516e,ARITH,32.0,125.0,55.68,,0.0,77753.0,55.68
760,0x55555555516e,ARITH,32.0,125.0,61.91023999999464,,0.0,77878.0,55.69
761,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,78003.0,55.69
762,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,78128.0,55.69
763,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,78253.0,55.69
764,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,78378.0,55.69
765,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,78503.0,55.69
766,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,78628.0,55.69
767,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,78753.0,55.69
768,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,78878.0,55.69
769,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,79003.0,55.69
770,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,79128.0,55.69
771,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,79253.0,55.69
772,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,79378.0,55.69
773,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,79503.0,55.69
774,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,79628.0,55.69
775,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,79753.0,55.69
776,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,79878.0,55.69
777,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,80003.0,55.69
778,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,80128.0,55.69
779,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,80253.0,55.69
780,0x55555555516e,ARITH,32.0,125.0,55.69,,0.0,80378.0,55.69
781,0x55555555516e,ARITH,32.0,125.0,62.130240000009536,,0.0,80503.0,55.7
782,0x55555555516e,ARITH,32.0,125.0,55.7,,0.0,80628.0,55.7
