PC,OCC,RESULT
0x55555555586a,27896867,CORRECT
0x7fffe40cbdf4,15146832,NOINJECT
0x7fffe410a730,3873215,NOINJECT
0x555555557336,48412516,CORRECT
0x555555555999,16640025,SDC
0x5555555558c7,25238668,SDC
0x7fffe410a759,7586557,NOINJECT
0x55555555598c,11900302,SDC
0x7fffe410a724,11837840,NOINJECT
0x5555555559a1,19969418,SDC
0x55555555591f,24035731,SDC
0x5555555558e1,17587226,CORRECT
0x5555555558e1,22172042,CORRECT
0x555555555847,28705032,CORRECT
0x555555555855,10408895,SDC
0x55555555593a,11835444,CORRECT
0x55555555737c,45469041,CRASH
0x555555557389,66696554,CRASH
0x555555555924,21122266,CORRECT
0x555555555884,13622791,SDC
0x55555555595f,10861596,CRASH
0x555555557359,13107391,NOINJECT
0x555555555863,21154286,CRASH
0x555555555884,24610341,CORRECT
0x7fffe410a6fb,19936427,NOINJECT
0x7fffe410a73d,17439780,NOINJECT
0x55555555598c,13089522,SDC
0x555555555991,5809662,NOINJECT
0x555555555991,19293200,NOINJECT
0x555555557361,17180981,SDC
0x555555555901,10288375,SDC
0x55555555583f,33065566,CORRECT
0x5555555558e1,7664680,CORRECT
0x7fffe410a720,6667484,NOINJECT
0x7fffe410a6d7,23047225,NOINJECT
0x555555555847,4699059,SDC
0x7fffe410a682,11163145,NOINJECT
0x55555555595a,11974799,CORRECT
0x5555555558e1,16429421,SDC
0x555555557359,9389928,NOINJECT
0x555555555924,2118009,CORRECT
0x555555555811,31006407,SDC
0x555555555924,7634141,CORRECT
0x555555557378,8231382,SDC
0x55555555584b,10680414,NOINJECT
0x7fffe410a689,13485652,NOINJECT
0x7fffe410a746,17077384,NOINJECT
0x555555557380,32897226,NOINJECT
0x55555555737c,23259996,CRASH
0x7fffe410a79d,1550754,NOINJECT
0x55555555587f,5468543,NOINJECT
0x555555555891,17483244,CORRECT
0x555555555813,10244058,CRASH
0x5555555558ed,24622505,SDC
0x7fffe410a6f1,19969486,NOINJECT
0x55555555733c,33274063,SDC
0x7fffe40cbdf4,1053520,NOINJECT
0x7fffe410a704,15796881,NOINJECT
0x55555555736c,38149917,CRASH
0x7fffe410a6c1,5925025,NOINJECT
0x555555555803,18889160,CORRECT
0x555555555999,2873780,SDC
0x7fffe410a75d,11453262,NOINJECT
0x555555555836,6423038,SDC
0x55555555735d,2926051,CORRECT
0x555555557385,29140933,CORRECT
0x555555555935,24812243,CORRECT
0x55555555736a,36483272,SDC
0x555555555984,22242252,SDC
0x7fffe40cbdf8,10330756,NOINJECT
0x555555557380,32660583,NOINJECT
0x555555557380,29276418,NOINJECT
0x555555557367,14891658,SDC
0x55555555586a,23279251,SDC
0x555555555819,9385534,CRASH
0x55555555587f,20238851,NOINJECT
0x7fffe410a664,17728895,NOINJECT
0x5555555559a1,3337875,SDC
0x555555555901,11298732,CORRECT
0x55555555589e,10696942,NOINJECT
0x7fffe410a717,13190844,NOINJECT
0x7fffe410a678,16399483,NOINJECT
0x555555557359,12872817,NOINJECT
0x555555557343,53497356,SDC
0x555555555836,22160030,SDC
0x55555555587f,9603666,NOINJECT
0x555555555884,21953810,SDC
0x5555555558ae,27835333,CORRECT
0x555555557343,10446498,SDC
0x7fffe410a700,19009541,NOINJECT
0x55555555592c,7343320,SDC
0x5555555559b4,7526535,NOINJECT
0x55555555585b,29450725,CRASH
0x555555557336,50878280,CORRECT
0x7fffe410a711,21620919,NOINJECT
0x7fffe410a6da,12835841,NOINJECT
0x555555555819,12616122,SDC
0x5555555558e1,14622978,CORRECT
0x7fffe410a6fb,22681128,NOINJECT
0x55555555733f,36344039,SDC
0x55555555733f,55906881,SDC
0x7fffe410a728,5409660,NOINJECT
0x555555555090,14917122,CRASH
0x7fffe410a6c4,8522297,NOINJECT
0x55555555736a,36162385,CRASH
0x55555555733f,59352254,SDC
0x7fffe410a6ea,15294124,NOINJECT
0x555555555953,25638001,CRASH
0x555555555823,17847925,SDC
0x55555555598c,26130527,SDC
