PC,OCC,RESULT
0x55555555efe5,973,CORRECT
0x55555555d41d,15571,NOINJECT
0x555555560f5c,717,NOINJECT
0x55555555fb4d,2741,NOINJECT
0x5555555611fb,555,CORRECT
0x555555561c0c,3753,CORRECT
0x55555555d537,4183,CORRECT
0x7fffe3dbe783,2006,NOINJECT
0x55555555f440,776,CORRECT
0x7ffff7fcf151,87370,CRASH
0x5555555619db,3306,CORRECT
0x7ffff7fcf151,15234,CRASH
0x55555555d1c2,24,CORRECT
0x7fffe3fa8770,430,NOINJECT
0x5555555602af,896,NOINJECT
0x5555555607ff,4891,CORRECT
0x55555555b4be,4345,CORRECT
0x7fffe3dc06c0,428,NOINJECT
0x55555555d01a,5722,CORRECT
0x55555555acff,2093,NOINJECT
0x555555561f80,788,CORRECT
0x7fffe3dc1d4e,1523,NOINJECT
0x5555555609bd,3793,CORRECT
0x555555559421,1234,CORRECT
0x555555558daf,3566,CORRECT
0x55555555ac96,2255,NOINJECT
0x55555555fd1c,880,CORRECT
0x555555559da0,3364,CORRECT
0x555555560d43,1941,CORRECT
0x7ffff7fcf14b,89873,CRASH
0x7fffe3dc029c,14388,NOINJECT
0x555555561ea0,3645,CORRECT
0x555555560b10,3738,CORRECT
0x555555561277,5399,CORRECT
0x55555555a31e,283,NOINJECT
0x55555556058d,1926,CORRECT
0x55555555cc14,687,CORRECT
0x555555561114,2939,CORRECT
0x55555555b030,3002,CORRECT
0x7ffff7fcefd4,1246,CORRECT
0x55555555c606,7555,CORRECT
0x5555555592fd,7779,CORRECT
0x7fffe3dbd824,14215,NOINJECT
0x555555558f6b,388,CORRECT
0x55555555d558,15752,NOINJECT
0x7fffe3dbfba1,312,NOINJECT
0x55555555a85c,392,CORRECT
0x555555562332,2333,CORRECT
0x555555559ba7,2615,CORRECT
0x555555560a24,2824,CORRECT
0x55555555c66e,4966,NOINJECT
0x7ffff7fce727,1086,CORRECT
0x55555555b437,2620,NOINJECT
0x555555558ba9,1272,CORRECT
0x555555560081,3724,NOINJECT
0x7fffe3dbe6ad,4357,NOINJECT
0x555555559303,176,CORRECT
0x7fffe3dc01c4,47,NOINJECT
0x5555555597df,3809,CORRECT
0x555555556404,1995,CRASH
0x7fffe3dbd817,7168,NOINJECT
0x55555555ee77,3366,CORRECT
0x555555561a6b,683,CORRECT
0x55555555fbe7,3066,CORRECT
0x55555555ff35,1856,CORRECT
0x55555555b4fc,4022,SDC
0x55555555c688,11282,CORRECT
0x555555558c22,383,NOINJECT
0x555555559676,1819,NOINJECT
0x55555556137d,328,CORRECT
0x555555558fa3,9105,CORRECT
0x5555555592bb,8624,CORRECT
0x55555555c9da,7606,CORRECT
0x5555555624c3,1149,NOINJECT
0x55555555a7f8,5619,CORRECT
0x555555559aae,3930,CORRECT
0x55555556041f,2268,CORRECT
0x55555555d415,4683,CORRECT
0x555555560f72,2702,CRASH
0x55555555f410,4078,CORRECT
0x5555555594c4,3024,NOINJECT
0x555555559ea7,1791,CORRECT
0x55555555ad17,1215,CORRECT
0x7ffff7fcf156,47192,NOINJECT
0x7fffe3f9ca37,1716,NOINJECT
0x7ffff7fd4b04,3359,CORRECT
0x555555561687,1206,CORRECT
0x7fffe3fa7275,2314,NOINJECT
0x7fffe3dbfe5c,514,NOINJECT
0x55555556060a,3009,CORRECT
0x7fffe42acfda,2,NOINJECT
0x55555555b3ce,2232,CORRECT
0x555555560ec2,4286,CORRECT
0x55555555fbe7,3070,CORRECT
0x55555555959c,1516,CORRECT
0x5555555624c8,3313,CRASH
0x55555555d276,2006,CORRECT
0x55555555fff7,4011,NOINJECT
0x7fffe3dbe6ac,805,NOINJECT
0x55555555d01a,14867,CORRECT
0x55555555cb83,2377,CORRECT
0x7fffe3dbd797,1150,NOINJECT
0x55555556128f,4889,CORRECT
0x55555555bbee,3819,CORRECT
0x555555560b02,4795,CORRECT
0x7fffe3dbd839,1481,NOINJECT
0x555555559fba,2984,CORRECT
0x555555558ca7,509,NOINJECT
0x5555555608d9,3701,CORRECT
0x55555555d549,38236,NOINJECT
0x555555560e33,2612,NOINJECT
0x55555555efe5,445,CORRECT
0x7fffe3d7765c,7,NOINJECT
0x55555555feb4,3489,NOINJECT
0x55555555b4a6,1951,CORRECT
0x555555562311,3462,CORRECT
0x5555555600e2,1971,CORRECT
0x7fffe3dbfe80,313,NOINJECT
0x55555555f6ee,1479,CORRECT
0x7ffff7fce42d,262,NOINJECT
0x55555556121c,2300,CORRECT
0x7ffff7fcf143,35507,CRASH
0x55555555cfa6,12631,CORRECT
0x7fffe3fa5ecd,648,NOINJECT
0x55555555fbe7,3058,CORRECT
0x7fffe3ebd084,2343,NOINJECT
0x5555555605fb,3787,NOINJECT
0x55555555c87e,3318,NOINJECT
0x7ffff7fd93a3,1,CORRECT
0x55555555b22d,3270,CORRECT
0x555555558c54,3868,CORRECT
0x55555555a1ff,705,CORRECT
0x55555555efb4,4901,NOINJECT
0x55555555b524,2259,CORRECT
0x55555555fb96,1277,NOINJECT
0x55555555efb4,4204,NOINJECT
0x55555555fd1c,552,CORRECT
0x555555561f0e,555,CORRECT
0x55555555cbf3,9775,CORRECT
0x555555559ba7,3650,CORRECT
0x5555555612dc,4484,CORRECT
0x55555555d52e,35875,CORRECT
0x55555555ab81,2729,CORRECT
0x55555555af00,4162,CORRECT
0x55555555b03e,4144,CORRECT
0x555555561114,2823,CORRECT
0x55555555d56f,47715,CORRECT
0x55555555ab71,4813,CORRECT
0x55555555d270,8395,CORRECT
0x7ffff7fcf275,1645,CORRECT
0x55555555905a,6378,CORRECT
0x555555564621,843,CORRECT
0x55555555d9b6,4185,CRASH
0x55555555ee0c,1124,NOINJECT
0x55555555971d,4136,CORRECT
0x555555559265,5872,CORRECT
0x55555555ba5c,4411,CORRECT
0x555555562175,3562,CORRECT
0x55555555c5f3,16148,NOINJECT
0x7fffe3dbd8c3,2201,NOINJECT
0x55555556169c,310,NOINJECT
0x555555558bb9,4392,CORRECT
0x55555555cc08,6006,CORRECT
0x55555555b4da,209,CORRECT
0x55555556032b,3441,CORRECT
0x55555555d566,49194,NOINJECT
0x55555555f215,2061,CORRECT
0x7ffff7fd43b3,270,CORRECT
0x7fffe3d60c1b,1600,NOINJECT
0x7fffe4003601,4637,NOINJECT
0x7ffff7fce50f,1622,CRASH
0x55555555c5d2,524,CORRECT
0x555555558da9,1562,CORRECT
0x5555555624c3,1325,NOINJECT
0x55555555a9f0,2275,CORRECT
0x7ffff7fcf14b,56955,CORRECT
0x55555556126d,2493,CORRECT
0x555555561938,4418,CORRECT
0x555555558bb9,620,CORRECT
0x55555555a818,1155,CORRECT
0x55555555d545,31610,CORRECT
0x555555559f62,1848,CORRECT
0x55555555ab57,3655,CRASH
0x55555555f757,3627,CORRECT
0x55555555cf72,5408,CORRECT
0x55555555f215,2754,CORRECT
0x55555555d52e,16374,CORRECT
0x55555555efe5,300,CORRECT
0x7fffe3dbe838,2290,NOINJECT
0x55555555c5f9,8196,CORRECT
0x555555558b40,1270,CORRECT
0x555555559283,746,CORRECT
0x555555561ea4,2642,CORRECT
0x5555555595f4,4576,CORRECT
0x7fffe40035ec,494,NOINJECT
0x55555555c620,12598,CORRECT
0x55555555ff15,1843,CORRECT
0x555555559307,9447,CORRECT
0x555555561938,2504,CORRECT
0x5555555599d7,474,CORRECT
0x555555560e46,4052,CORRECT
0x7ffff7fce37c,2080,CRASH
0x55555556191a,4210,CORRECT
0x555555560393,2079,CORRECT
0x55555556049d,172,CORRECT
0x55555555cf78,1278,CORRECT
0x55555555a417,582,CORRECT
0x5555555590c2,5972,CORRECT
0x7ffff7fcf14b,29477,CORRECT
0x55555555cb7d,12660,CORRECT
0x55555555a1dd,4554,CORRECT
0x55555555c9de,6717,NOINJECT
0x55555555cbee,3454,CORRECT
0x7fffe40033ef,4144,NOINJECT
0x55555555fbe7,3183,CORRECT
0x55555555bbe7,674,CRASH
0x55555555a046,3933,CORRECT
0x5555555610c3,2541,CORRECT
0x55555555b524,4930,CORRECT
0x55555555fd1c,713,CORRECT
0x7fffe3dc02a6,9822,NOINJECT
0x7fffe3f9c872,560,NOINJECT
0x55555555da6f,25,CRASH
0x55555555c666,985,CORRECT
0x555555558da2,3389,CORRECT
0x7fffe3dc11a8,55,NOINJECT
0x555555558c2f,4085,NOINJECT
0x555555560188,738,CORRECT
0x555555559d0e,4492,CORRECT
0x555555559fec,2093,CORRECT
0x555555560430,2514,CORRECT
0x555555559fde,1214,CORRECT
0x555555559751,3154,NOINJECT
0x555555561b6e,1712,CORRECT
0x55555555fbe7,3525,CORRECT
0x5555555600ca,3972,NOINJECT
0x55555555a121,950,CORRECT
0x555555559454,4464,CORRECT
0x55555555b505,3838,CORRECT
0x555555559b22,4904,NOINJECT
0x5555555604a9,4309,CORRECT
0x555555559d98,4752,CORRECT
0x555555560cdb,4776,CORRECT
0x55555556123d,4321,CORRECT
0x5555555601d1,3642,NOINJECT
